sentence_id,l1,cefr,cefr_numeric,topic,grade,wordcount,nationality,text,target_word
4139,Spanish,B2,4.0,Writing up survey findings,60.0,161.0,mx,"I grow up with my auntie in province san carlos phillipines.  the place is old but beautiful,you can see big houses made of wood.horses and the soroundings is full of flowers. I could say the place is perfect to those people wants to live in quiet place,honestly I never heard that there is a performing art close to my province. as I know is in the city 9 hours by car going to that place,tinikling is an old performance art to phillipines culture,its a dance using bamboo holding two person side by side and a woman dancing between while  holding candles,the show is all about the traditional dance, I've watch one time together with my aunt, far but it's well worth I like it very much,frankly,there's absolutely nothing else like tinikling in the world,if I could have a chance someday I can go back with my children to watch a performance culture,",perform
4139,Spanish,B2,4.0,Writing up survey findings,60.0,161.0,mx,"I grow up with my auntie in province san carlos phillipines.  the place is old but beautiful,you can see big houses made of wood.horses and the soroundings is full of flowers. I could say the place is perfect to those people wants to live in quiet place,honestly I never heard that there is a performing art close to my province. as I know is in the city 9 hours by car going to that place,tinikling is an old performance art to phillipines culture,its a dance using bamboo holding two person side by side and a woman dancing between while  holding candles,the show is all about the traditional dance, I've watch one time together with my aunt, far but it's well worth I like it very much,frankly,there's absolutely nothing else like tinikling in the world,if I could have a chance someday I can go back with my children to watch a performance culture,",place
4140,Spanish,B2,4.0,Requesting a bank loan,90.0,161.0,mx,"Recently, I moved to another city because I wanted to support a voluntary work. I thought I could get a job soon, but the bottom dropped out of schools in this end of year, and I have to wait until the next year activities start. Anyway, I had to keep a roof over my head, and I worried about what I could get here within my budget. Fortunately, although the cost of living is too high in this city, I got a place where I am living now in a beautiful neighborhood. I spend $150 a month on rent, but the best is that my landlord is very kind. And I always have food on the table because I still have some savings. I am sure that I will pick up some work soon and the things will be looking up when I have and income. Meanwhile, I am busy participating actively in my work as volunteer. That makes me happy.",place
4141,Spanish,B2,4.0,Applying to be a fitness trainer,95.0,161.0,mx,"I recently attended a representation about our team procedures.I have to admire how calm the presenter was.her voice was clear and strong,and she looked at people around the room instead of just staring at her notes.Another thing she did well was to summarize her key pints in the conclusion.I left the presentation remembering each important idea.And her flowcharts were compelling.One of them perfectly explained a procedure I had never really understood before.On the other hand,one thing she could have done differently was to grab people's attention during the opening.If she had given us an interesting fact or figure,for exa,ple,I think some people would have felt more relaxed and motivated.Finally,I would have liked it if she had given more exampled of the payroll procedures.I'm still not sure how to complete a time report.Overall,the presentation was very helpful and well prepared.I learned a lot.",complete
4142,Spanish,B2,4.0,Writing an advertising blurb,95.0,166.0,mx,"Along as I am becoming older I have been taken more care of my health, my physical helath and mental healt. I try to have health food. I use to be very angry and usually I became upset very easy. Nowadays I realized that life is too short. I need maximize every day joining it and doing best practices for life. Learning things from people who have had a transendenta life is a very good aproach. I think that those persons are still alive and will continue alive for etherninty. I think that the best will someone can left in this wold are not the material things, the best than someone can left is his thought his way of living. I thing however that we must have the best of mundan pleasures, but beeing ethics. We must have pleasure but with a compromiso of ours acts. We must live with intensity but we must treat the other persons like if their were to die at midningt.",however
4143,Spanish,B2,4.0,Writing an advertising blurb,60.0,170.0,mx,"Recently, I have started to think about the things that really matter on life. Many people say that it is health, love, friends, family, and etcetera. Obviously, that''s true. However, it is common that those people are only care about money, power and look nice for others. In my opinion, it is necessary to make aware that the only objective on life is to be happy. It is easy to say, but not to understand. Be happy it is an election, not a condition, not a situation. It's simple, people who want to be happy is happy. When you are happy, everything else it is alright. For me, understand the importance of being happy is a process. Consequently, every morning when I wake up, I express gratitude for all I have. I try to be positive. Actually, when I feel angry or sad, I try activities thats make me happy like listening music. It is clear, life it is not a rehearsal. We have only one chance to live.",however
4144,Spanish,B2,4.0,Writing up survey findings,95.0,175.0,mx,"Nayarit, a small state, is located at the west coast of Mexico in front of the Pacific Ocean. The Occidental Sierra Madre cross the state through south-north, there on the mountains are living the Coras tribe. This people has ancient rituals to celebrates religious ceremonies, parties and all kind of festivities. The most important celebration take place on Holy Week, during the holy days: People has a religious ceremony afterward start to dance, drink alcohol, chew Peyote, since Thursday to Saturday. On Sunday they go to the Pacific Ocean to baptize children and to make offerings to the sea. The Chaman, a kind of priest and wish, is the ceremonies officer. Like many natives customes, there are a lot of mysticism and mysterious. The religion is a mixed of catolicism and their own believes. However, this people is peaceful and have many poverty. The women working making craftsmanship. The men go down to work in agriculture jobs. This story is not a performing art, but is a piece of culture whose characters are persons.",ancient
4144,Spanish,B2,4.0,Writing up survey findings,95.0,175.0,mx,"Nayarit, a small state, is located at the west coast of Mexico in front of the Pacific Ocean. The Occidental Sierra Madre cross the state through south-north, there on the mountains are living the Coras tribe. This people has ancient rituals to celebrates religious ceremonies, parties and all kind of festivities. The most important celebration take place on Holy Week, during the holy days: People has a religious ceremony afterward start to dance, drink alcohol, chew Peyote, since Thursday to Saturday. On Sunday they go to the Pacific Ocean to baptize children and to make offerings to the sea. The Chaman, a kind of priest and wish, is the ceremonies officer. Like many natives customes, there are a lot of mysticism and mysterious. The religion is a mixed of catolicism and their own believes. However, this people is peaceful and have many poverty. The women working making craftsmanship. The men go down to work in agriculture jobs. This story is not a performing art, but is a piece of culture whose characters are persons.",however
4144,Spanish,B2,4.0,Writing up survey findings,95.0,175.0,mx,"Nayarit, a small state, is located at the west coast of Mexico in front of the Pacific Ocean. The Occidental Sierra Madre cross the state through south-north, there on the mountains are living the Coras tribe. This people has ancient rituals to celebrates religious ceremonies, parties and all kind of festivities. The most important celebration take place on Holy Week, during the holy days: People has a religious ceremony afterward start to dance, drink alcohol, chew Peyote, since Thursday to Saturday. On Sunday they go to the Pacific Ocean to baptize children and to make offerings to the sea. The Chaman, a kind of priest and wish, is the ceremonies officer. Like many natives customes, there are a lot of mysticism and mysterious. The religion is a mixed of catolicism and their own believes. However, this people is peaceful and have many poverty. The women working making craftsmanship. The men go down to work in agriculture jobs. This story is not a performing art, but is a piece of culture whose characters are persons.",perform
4144,Spanish,B2,4.0,Writing up survey findings,95.0,175.0,mx,"Nayarit, a small state, is located at the west coast of Mexico in front of the Pacific Ocean. The Occidental Sierra Madre cross the state through south-north, there on the mountains are living the Coras tribe. This people has ancient rituals to celebrates religious ceremonies, parties and all kind of festivities. The most important celebration take place on Holy Week, during the holy days: People has a religious ceremony afterward start to dance, drink alcohol, chew Peyote, since Thursday to Saturday. On Sunday they go to the Pacific Ocean to baptize children and to make offerings to the sea. The Chaman, a kind of priest and wish, is the ceremonies officer. Like many natives customes, there are a lot of mysticism and mysterious. The religion is a mixed of catolicism and their own believes. However, this people is peaceful and have many poverty. The women working making craftsmanship. The men go down to work in agriculture jobs. This story is not a performing art, but is a piece of culture whose characters are persons.",place
4144,Spanish,B2,4.0,Writing up survey findings,95.0,175.0,mx,"Nayarit, a small state, is located at the west coast of Mexico in front of the Pacific Ocean. The Occidental Sierra Madre cross the state through south-north, there on the mountains are living the Coras tribe. This people has ancient rituals to celebrates religious ceremonies, parties and all kind of festivities. The most important celebration take place on Holy Week, during the holy days: People has a religious ceremony afterward start to dance, drink alcohol, chew Peyote, since Thursday to Saturday. On Sunday they go to the Pacific Ocean to baptize children and to make offerings to the sea. The Chaman, a kind of priest and wish, is the ceremonies officer. Like many natives customes, there are a lot of mysticism and mysterious. The religion is a mixed of catolicism and their own believes. However, this people is peaceful and have many poverty. The women working making craftsmanship. The men go down to work in agriculture jobs. This story is not a performing art, but is a piece of culture whose characters are persons.",since
4144,Spanish,B2,4.0,Writing up survey findings,95.0,175.0,mx,"Nayarit, a small state, is located at the west coast of Mexico in front of the Pacific Ocean. The Occidental Sierra Madre cross the state through south-north, there on the mountains are living the Coras tribe. This people has ancient rituals to celebrates religious ceremonies, parties and all kind of festivities. The most important celebration take place on Holy Week, during the holy days: People has a religious ceremony afterward start to dance, drink alcohol, chew Peyote, since Thursday to Saturday. On Sunday they go to the Pacific Ocean to baptize children and to make offerings to the sea. The Chaman, a kind of priest and wish, is the ceremonies officer. Like many natives customes, there are a lot of mysticism and mysterious. The religion is a mixed of catolicism and their own believes. However, this people is peaceful and have many poverty. The women working making craftsmanship. The men go down to work in agriculture jobs. This story is not a performing art, but is a piece of culture whose characters are persons.",state
4145,Spanish,B2,4.0,Proofreading an article,70.0,165.0,mx,"Last year on november I went to Brazil for my thesis research, during the three months study I met many people very nice, but some of them were a bit awkward to me. I remember the second day at my stayhome and I couldn''t speak a Word of portuguese, to me everything was strange, my roomates did not speak spanish nor english but they were always trying to be sympatics. Many strange food and situations occured to me, for example when Maria asked me to go run with her, the strange was the similarity betwen spanish and portuguese, for me the sentence that Mary used was the same as in spanish is ""have sex"", I knew that it was other meaning but the nature as she told me was funny. After that I explained the situation, and we all laught and continue chatting about similarities betwen both languages. Of course, this one was funny but sometimes offensive situationes occured on my days over there.",occur
4146,Spanish,B2,4.0,Doing a survey about discrimination,90.0,109.0,mx,"In Mexico gender equality is improving, now many women have more chances to have better jobs and be more recognize. In the 90,s gender diffrences were more common, men had better jobs and the women only could help in the house. Now women and men work the same, and sometimes women work more than men. Mexico has very important women, that had fight for her rights, and the law recognize the equality that exists today. But the problem is not solved 100%, there are some cases were women suffer discrimination at their works and to acces for some services. Perhaps now we could have a woman as president.",perhaps
4148,Spanish,B2,4.0,Doing a survey about discrimination,95.0,155.0,mx,"In Mexico , four of every 10 Mexican women over 14 years are part of the economically active population (PEA ) , however the lack of equality with men makes them feel frustrated occupationally , the study sheds "" Mexican woman , success and competitiveness "" the firm Adecco. 62% of women in the country say they do not have the same recognition as men in professional matter . Two out of 10 women are not considered successful by the lack of job opportunities (59 %), neglect of family ( 22%) and gender preference for certain positions ( 22%) , according to the document. The presence of women has grown rapidly in the productive sectors , however three out of 10 respondents acknowledged feeling ' stuck ' in their profession for lack of opportunities for promotion and salary increases ( 51%) and lack of professional recognition ( 29%). "" New generations are facing demands for increased academic preparation and meet certain aesthetic and physical characteristics "". Who knows? Maybe someday we'll have gender equality.",certain
4148,Spanish,B2,4.0,Doing a survey about discrimination,95.0,155.0,mx,"In Mexico , four of every 10 Mexican women over 14 years are part of the economically active population (PEA ) , however the lack of equality with men makes them feel frustrated occupationally , the study sheds "" Mexican woman , success and competitiveness "" the firm Adecco. 62% of women in the country say they do not have the same recognition as men in professional matter . Two out of 10 women are not considered successful by the lack of job opportunities (59 %), neglect of family ( 22%) and gender preference for certain positions ( 22%) , according to the document. The presence of women has grown rapidly in the productive sectors , however three out of 10 respondents acknowledged feeling ' stuck ' in their profession for lack of opportunities for promotion and salary increases ( 51%) and lack of professional recognition ( 29%). "" New generations are facing demands for increased academic preparation and meet certain aesthetic and physical characteristics "". Who knows? Maybe someday we'll have gender equality.",consider
4148,Spanish,B2,4.0,Doing a survey about discrimination,95.0,155.0,mx,"In Mexico , four of every 10 Mexican women over 14 years are part of the economically active population (PEA ) , however the lack of equality with men makes them feel frustrated occupationally , the study sheds "" Mexican woman , success and competitiveness "" the firm Adecco. 62% of women in the country say they do not have the same recognition as men in professional matter . Two out of 10 women are not considered successful by the lack of job opportunities (59 %), neglect of family ( 22%) and gender preference for certain positions ( 22%) , according to the document. The presence of women has grown rapidly in the productive sectors , however three out of 10 respondents acknowledged feeling ' stuck ' in their profession for lack of opportunities for promotion and salary increases ( 51%) and lack of professional recognition ( 29%). "" New generations are facing demands for increased academic preparation and meet certain aesthetic and physical characteristics "". Who knows? Maybe someday we'll have gender equality.",however
4148,Spanish,B2,4.0,Doing a survey about discrimination,95.0,155.0,mx,"In Mexico , four of every 10 Mexican women over 14 years are part of the economically active population (PEA ) , however the lack of equality with men makes them feel frustrated occupationally , the study sheds "" Mexican woman , success and competitiveness "" the firm Adecco. 62% of women in the country say they do not have the same recognition as men in professional matter . Two out of 10 women are not considered successful by the lack of job opportunities (59 %), neglect of family ( 22%) and gender preference for certain positions ( 22%) , according to the document. The presence of women has grown rapidly in the productive sectors , however three out of 10 respondents acknowledged feeling ' stuck ' in their profession for lack of opportunities for promotion and salary increases ( 51%) and lack of professional recognition ( 29%). "" New generations are facing demands for increased academic preparation and meet certain aesthetic and physical characteristics "". Who knows? Maybe someday we'll have gender equality.",increase
4149,Spanish,B2,4.0,Helping a friend find a job,95.0,121.0,mx,"Last week the CEO quoted urgent board of directors because the company DEMSA (our competitor in the market) is not working and there is a possibility DEMSA Company were merged to our company COMSA. The CEO explained us; I need help with a decision, because DEMSA is developing cutting-edge technology that can help us improve our place in the market. So we need a smart move. If our decision is positive, we have to make some changes of chief operating officer. Our CEO asked to think through the decision to take, because this is a great challenge. Finally us our CEO said. Talked info we have here nothing leaves this room. We all agreed that it was a reasonable move.",place
4155,Spanish,B2,4.0,Doing a survey about discrimination,90.0,122.0,mx,"Gender roles in Mexico are changing. In the past most of the people believes that women place is in the home taking care of their child and maintain a neat house. Nowadays there are many women in leading roles in business, art and politics. In 1953 women gained the right to vote and stand for election and despite the majority of Mexico leaders are still men, women has been involved in political and social movements. Although women in Mexico are experiencing some advances in terms of status and human rights, daily life is still fraught with challenges and dangers. There are a lot of chauvinist people that try to denigrate and humiliate women; but who knows? maybe someday we'll have gender equality.",maintain
4155,Spanish,B2,4.0,Doing a survey about discrimination,90.0,122.0,mx,"Gender roles in Mexico are changing. In the past most of the people believes that women place is in the home taking care of their child and maintain a neat house. Nowadays there are many women in leading roles in business, art and politics. In 1953 women gained the right to vote and stand for election and despite the majority of Mexico leaders are still men, women has been involved in political and social movements. Although women in Mexico are experiencing some advances in terms of status and human rights, daily life is still fraught with challenges and dangers. There are a lot of chauvinist people that try to denigrate and humiliate women; but who knows? maybe someday we'll have gender equality.",place
4157,Spanish,B2,4.0,Helping a friend find a job,70.0,88.0,mx,"The meeting went great, the CEO said the company was not running well because of the employees are very lazy, they arrive late to work, they dont respect deadlines, and also everyone agree that we need more hardwork people in the company, so that way everything will change other ways we dont figure out how to solve this huge problem, we also decided to hire a recruter who has the skills to find the correct employees, thats obout it we were really happy that the company will improve.",arrive
4160,Spanish,B2,4.0,Applying to be a fitness trainer,80.0,152.0,mx,"In my presentation about ""Information Technology for entrepreneurs"" I think that my audience were exited by this topic. At the beginning of my presentation, I gave the main topic and emphasized the secondaries to expect an audience motivated for the complexity of the subject. This could be a bad point because I gave more information in order to got it, however they showed interested but gave less participation in the hole presentation. One thing I could explain very well was the use of the IT in small business, nevertheless I'd had to use more charts, graphics or better examples, in order to gain my audience. In the order hand the comparison of how the great companies use the technology, and how do small business do it. This, I think, could be the best alternative to encourage the audience to make their own companies. Or perhaps, they just started to plan their business.",however
4160,Spanish,B2,4.0,Applying to be a fitness trainer,80.0,152.0,mx,"In my presentation about ""Information Technology for entrepreneurs"" I think that my audience were exited by this topic. At the beginning of my presentation, I gave the main topic and emphasized the secondaries to expect an audience motivated for the complexity of the subject. This could be a bad point because I gave more information in order to got it, however they showed interested but gave less participation in the hole presentation. One thing I could explain very well was the use of the IT in small business, nevertheless I'd had to use more charts, graphics or better examples, in order to gain my audience. In the order hand the comparison of how the great companies use the technology, and how do small business do it. This, I think, could be the best alternative to encourage the audience to make their own companies. Or perhaps, they just started to plan their business.",perhaps
4161,Spanish,B2,4.0,Attending a leadership course,95.0,196.0,mx,"Talking about office politics is a little bit tough for me, because I always have seen people taking advantage of somebody else fails, backstabbing them, obviously. I have been working for 16 years for the same company. Dealing with people, playing the game of office politics. One of the reasons I have been promoted several times is that I work directly with the company owners, a couple of married associates that love to see loyalty people moving ahead in strategies, respecting others, get along with people, working hard every single day, gaining their respect. We were a very small company working in harmony almost without errors. The problem came when the company started to grow up. Some people were hired and they came with other ideas, backstabbing became a form of ascend the hierarchy ladder. When someone in the company is making a good job, everything is okay, but in the other hand if someone makes a mistake, he or she will be seen a weak competitor and there will be a great opportunity to advance. In my point of view that is unfair and that behavior should not be practice by anyone in a company.",ascend
4162,Spanish,B2,4.0,Helping a coworker deal with a phobia,80.0,148.0,mx,"For Christmas my family gave me a iPod as a present. It was a big surprise because I want one so bad, I had a computer but not a laptop. At first, it was very hard to learned how that work. I'm certainly no tech expert but my family help me to figure out how that work. Take me about three months to learned. But after that I can see how my life change. I use it to keep in touch by email, scype, with my family and friends, and also have it as a phone book with all my contacts information. I can save my favorite music in special place. I can do so many more things with it. I can honestly say I don't know what I'd do without it. I can do any computer work, and take it every where. I've become dependent on it",place
4165,Spanish,B2,4.0,Finding a home for a wealthy client,80.0,115.0,mx,"I've never been a thrill-seeker. I have allways liked extreme sports but never took up anyone. However one of the most amazing I think is skydiving, only like a viewer because I don't believe I could jump out of the plane, I will shaking in my shoes. Have to admit that it freak me out. Been falling at breakneck speed from 15000 feet I even could imagine without feel like I will pass out. On top of that, I'm scared of heights! Maybe skidiving is safer than driving but I don't think so. My wife says that I have to take some risks or I would allways regret it if didn't do something extreme.",however
4166,Spanish,B2,4.0,Writing a movie review,80.0,196.0,mx,"I was study in Lima, Peru. I gratuated from University with MBA. I was been moved to USA . I have been working as an consulting director on one of the three mayor catering and special events company in South Florida . For the last two years I had this work, I love it, because is so successful I was incresead the contract by 25% , the owners are so sharp with me. I am working 4-5 days a week and really cero stress. I had 25 years experience in the hospitality and entertainment industry. When the bubble burst occur I had difficult time for me , I losted my Apatment ,  the company was closing after 17 years in business. At this time I was working in differents positions as consulting by the contract in Florida,Atlanta,  Los Angeles and New York.. All this cities had been the same troubles as result of the bubble burst. After that I was retuned to Florida and two years ago I had a nice work in Miami. I am happy now . I hope in the future to open beauty little bistro-lounge with european atmosphere and natural and veggetarian style mediterranean cousine.",occur
4167,Spanish,B2,4.0,Setting rules for social networking,90.0,112.0,mx,Hi teacher I hope you are very well and I want you to know that I have improved my english skills since the last time that I saw you. I will tell you my vocabulary strategies First I decided to take course in a school called english town in which I take a lesson every day monday to friday Second there is a conversation class on-line in which I practice with people over the world 3 times per week and the last strategy is to translate song and then I sing it. those 3 strategies are very helpfull for me because at the same time that I learn I enjoy it.,since
4168,Spanish,B2,4.0,Reviewing a self-help book,95.0,166.0,mx,"Years ago, the law department of our country passed a law that prohibits smokers from doing it on public spaces. In my view Im with that law. I really hate smokers around me. What are they thinking about? They just smoke wherever they want without caring about others. Not all people like the smoke smell. There are special places for that purpose. Even so, they still do whatever they desire. In their point of view, I bet most smokers will be pissed off because of the new law. I mean, smoking is like a drug. A drug that you just can''t be left easily. They try hard to get rid of that habit. Maybe government should spend money and time to help people to get rid of cigarette. That way, there will be no smokers left. I mean, there are good people out there that are friendly and easy to get along. And I think its unfair to push them aside just because their smoking.",desire
4168,Spanish,B2,4.0,Reviewing a self-help book,95.0,166.0,mx,"Years ago, the law department of our country passed a law that prohibits smokers from doing it on public spaces. In my view Im with that law. I really hate smokers around me. What are they thinking about? They just smoke wherever they want without caring about others. Not all people like the smoke smell. There are special places for that purpose. Even so, they still do whatever they desire. In their point of view, I bet most smokers will be pissed off because of the new law. I mean, smoking is like a drug. A drug that you just can''t be left easily. They try hard to get rid of that habit. Maybe government should spend money and time to help people to get rid of cigarette. That way, there will be no smokers left. I mean, there are good people out there that are friendly and easy to get along. And I think its unfair to push them aside just because their smoking.",place
4168,Spanish,B2,4.0,Reviewing a self-help book,95.0,166.0,mx,"Years ago, the law department of our country passed a law that prohibits smokers from doing it on public spaces. In my view Im with that law. I really hate smokers around me. What are they thinking about? They just smoke wherever they want without caring about others. Not all people like the smoke smell. There are special places for that purpose. Even so, they still do whatever they desire. In their point of view, I bet most smokers will be pissed off because of the new law. I mean, smoking is like a drug. A drug that you just can''t be left easily. They try hard to get rid of that habit. Maybe government should spend money and time to help people to get rid of cigarette. That way, there will be no smokers left. I mean, there are good people out there that are friendly and easy to get along. And I think its unfair to push them aside just because their smoking.",prohibit
4170,Spanish,B2,4.0,Applying to be a fitness trainer,90.0,145.0,mx,"Last Friday I have a meeting with the Director of our Carrer in the University. It was attending by all the students that are considered as graduated candidate for telling us all the activities that we should do in order to be graduated in May. The professor is a good speaker, He always says the correct words in the correct moment. The introduction was so compelling and everybody was paying attention. One thing He could have done differently was give only the important information, in this way, the meeting did not be so long, because at the middle of the presentation some students were boring, and He could use more visual tools too. I had not thought of all the things that you have to do to be able to graduate. There are a lot of requirements, but we all know it will be worth.",consider
4171,Spanish,B2,4.0,Writing an advertising blurb,80.0,150.0,mx,"Life has been one of my biggest concerns ever of my day-to-day grind. There is no day in which I do not think about what is going on in all of the aspects of my life whether it is social, educational, spiritual, or health. However, even though I think much of what I am doing with my life, I have learned that one of the most important rules to remember is enjoying every single day as it were the last is worth considering. So, my day is always full of goals as they are learning as much as possible in my classes, greeting friends, being organized, being friendly, and being thankful with God for what I have. If I could give any advise to others, I would say: ""Enjoy life! It is too short to worry too much for the future, and not worth worrying for the past.""",consider
4171,Spanish,B2,4.0,Writing an advertising blurb,80.0,150.0,mx,"Life has been one of my biggest concerns ever of my day-to-day grind. There is no day in which I do not think about what is going on in all of the aspects of my life whether it is social, educational, spiritual, or health. However, even though I think much of what I am doing with my life, I have learned that one of the most important rules to remember is enjoying every single day as it were the last is worth considering. So, my day is always full of goals as they are learning as much as possible in my classes, greeting friends, being organized, being friendly, and being thankful with God for what I have. If I could give any advise to others, I would say: ""Enjoy life! It is too short to worry too much for the future, and not worth worrying for the past.""",however
4175,Spanish,B2,4.0,Applying to be a fitness trainer,90.0,146.0,mx,"I recently were in a event of RedIT Company to learn about IT ecosystem. I have to admire the place and the organitation of the event, everything was perfect for the attendes. Another thing they do well were the people they choose to speak and develop the topics, they gives us excelent information and clearly examples about the integration of new IT system and the presentations were compelling. I left the event with a clearly idea about the changes we have to made it. On the other hand, one thing they could done differently were to organiced the attendes in groups to pass them in short with the different speakes to share experiences. I would have liked it if they had given more particular tasks about how to start the new IT ecosystem. Oeverall, the event was very productive for all and I learned a lot.",place
4177,Spanish,B2,4.0,Buying a painting for a friend,100.0,149.0,mx,"Leader. Now a days everyone used it but, do we really know what it means? For me a leader must have the followings characteristics:  Empathy. A leader must be able to understand that the people that are in their team have feelings and problems as anyone else, have good days and some others must have more difficult days than others.  Communicate and guide. A leader must be able to communicate with their team, have to guide them in order to obtain the results he expect from them, reach the goals using only the resources needed.  Motivator. A leader have to know what motivates their team in order to give personal or group recognitions for doing a good job like a Diploma, or give economic recognitions individually or group for goals completed, or a promotion or I don't know, the leader must have to identify what motivates the whole team.",obtain
4179,Spanish,B2,4.0,Setting rules for social networking,60.0,101.0,mx,"The use of media has chanced since early ''90s for me. I recall when I was 10 years old and I savedLater, more or less 3 or 4 years after a new idea was pulled on my mind ""Internet"", for some people, it was just a boring stuff to learn, For example a teacher told me:  So, I just try to got more arguments on this. Actually, I wanted to have. Some years later, I asked my father to pay a month It required me to take lessons. many of my activities require it as well as other kinds of medias.",recall
4179,Spanish,B2,4.0,Setting rules for social networking,60.0,101.0,mx,"The use of media has chanced since early ''90s for me. I recall when I was 10 years old and I savedLater, more or less 3 or 4 years after a new idea was pulled on my mind ""Internet"", for some people, it was just a boring stuff to learn, For example a teacher told me:  So, I just try to got more arguments on this. Actually, I wanted to have. Some years later, I asked my father to pay a month It required me to take lessons. many of my activities require it as well as other kinds of medias.",require
4179,Spanish,B2,4.0,Setting rules for social networking,60.0,101.0,mx,"The use of media has chanced since early ''90s for me. I recall when I was 10 years old and I savedLater, more or less 3 or 4 years after a new idea was pulled on my mind ""Internet"", for some people, it was just a boring stuff to learn, For example a teacher told me:  So, I just try to got more arguments on this. Actually, I wanted to have. Some years later, I asked my father to pay a month It required me to take lessons. many of my activities require it as well as other kinds of medias.",since
4184,Spanish,B2,4.0,Helping a coworker deal with a phobia,80.0,110.0,mx,"Well, in my case I'm engeneer of system computer, so, I have to live with many things and technology every day, for example, my Smartphone, I can read my messages and email, sometimes I need to do my work with help of it. I think that I become in a dependent However, in this days, all of people need something or part of technology to live and work and have fun, I mean, the technology it's alround of us and always is important know the news about it. I have been thinking about buy a new Smartphone to not be obsolete in a future but I don't know exactly when",however
4185,Spanish,B2,4.0,Describing a terrifying experience,90.0,199.0,mx,"In general, I am very happy with my live. I cant complain about it. I have a beautiful wife and three lovely children. I am in the real state bussines, but my work doesnt absorve me, because I dont let it do it. I am so organiced, so I live my days hour by hour, trying to enjoy every part of my day. So what I do is divide my day in my diferents interest. In the morning, I take my children to school. After that, I use to make 2 hours of exercise, take a good bath and a very good breakfast. Then, I go to my office, so the work part of the day, begins. And I enjoy it. There is a lot of complicate days, with serious desicions, but I think thats part of live. I always returned to home for the dinner with all my family. At the end of the week, and some times in the midle of the week, we go to mass, so we cover and enjoy the spiritual part of our live. I use to spend a lot of time with my children, trying to educate them and sharing our lives.",state
4186,Spanish,B2,4.0,Applying to be a fitness trainer,95.0,117.0,mx,"I went to a presentation recently, it was about team procedures. I think the presenter was clearly and emphatic, one thing the presenter did well was to explain the key points and he gave some examples. However, I guess he made it better if he''d used more visuals in his examples. I have to admire the story he told us diuring the presentation. It made every one laugh, He was very polite with us and he was looking the audience all the time. When I left the presentation I could remember any important idea. Another thing was his flowcharts were compelling. By the way, one thing he could have done diferently was use more visual aids.",however
4190,Spanish,B2,4.0,Buying a painting for a friend,95.0,173.0,mx,"In my own opinion what makes a successful leader is be sure of the clear idea of the way of the business and the diference between both you and competitors. Planification is to prevent, so working on a plan instead of wait the hardships is a good leader move. Another important characteristic is to promote the personal development, as you can grow up in the company your staff has to grow up as well. In regard to teamwork, I think what a leader can do is to increase the abilities of employees as well he know more about them lives and personal situation. One of the things I think is important is to set goals, but not annual goals, short way goals that are capable to deal with. As well is effective to set priorities. Finally the motivation is always the key, be motivated and motivate the staff, and be willing to feedback will be the key to succesful leadership and mysef think that anyone could be a leader with the right training.",increase
4192,Spanish,B2,4.0,Reviewing a self-help book,100.0,205.0,mx,"I live in Mexico. I'm 22 years old and I'm still a student, so I hear a lot of points of view about the new law in my city. The new law says that If you are drunk and you drive, you have to pay a lot of money in order to don't go to jail. In my personal point of view this kind of laws are necessary in the city but I think It has a little exaggeration. You only have to drink 2 beers and wait certain time in order to be able to drive a car. My friends are too angry because of the law, they said it is so strict and it is a lot of money. Government says that accidents decreased since this law started and they don't stop doing this. The law works like this: There is a patrol in some place and nobody knows where it's going to stay, in that way police officers can arrest and check any person. They use an instrument in which people have to blow and It says what is the alcohol level. After that, the officer says if you are able to go away or you and your car are in problems.%%",certain
4192,Spanish,B2,4.0,Reviewing a self-help book,100.0,205.0,mx,"I live in Mexico. I'm 22 years old and I'm still a student, so I hear a lot of points of view about the new law in my city. The new law says that If you are drunk and you drive, you have to pay a lot of money in order to don't go to jail. In my personal point of view this kind of laws are necessary in the city but I think It has a little exaggeration. You only have to drink 2 beers and wait certain time in order to be able to drive a car. My friends are too angry because of the law, they said it is so strict and it is a lot of money. Government says that accidents decreased since this law started and they don't stop doing this. The law works like this: There is a patrol in some place and nobody knows where it's going to stay, in that way police officers can arrest and check any person. They use an instrument in which people have to blow and It says what is the alcohol level. After that, the officer says if you are able to go away or you and your car are in problems.%%",place
4192,Spanish,B2,4.0,Reviewing a self-help book,100.0,205.0,mx,"I live in Mexico. I'm 22 years old and I'm still a student, so I hear a lot of points of view about the new law in my city. The new law says that If you are drunk and you drive, you have to pay a lot of money in order to don't go to jail. In my personal point of view this kind of laws are necessary in the city but I think It has a little exaggeration. You only have to drink 2 beers and wait certain time in order to be able to drive a car. My friends are too angry because of the law, they said it is so strict and it is a lot of money. Government says that accidents decreased since this law started and they don't stop doing this. The law works like this: There is a patrol in some place and nobody knows where it's going to stay, in that way police officers can arrest and check any person. They use an instrument in which people have to blow and It says what is the alcohol level. After that, the officer says if you are able to go away or you and your car are in problems.%%",since
